Node,In-Degree,Out-Degree,Eigenvector Centrality,Component ID
20c7c9ee-6938-5022-818e-3f8dc88a6b79_2,0,0,3.4694469519536126e-18,161
600b3d23-7444-5e47-a5c2-5909027b5fd9_12,1,0,3.4694469519536126e-18,162
3d598bdf-8531-5fd6-bdac-8f9b1def5873_5,0,1,-8.673617379884032e-19,163
3d598bdf-8531-5fd6-bdac-8f9b1def5873_6,1,0,-3.4694469519536126e-18,163
231f9303-9e6c-595b-926d-09d34a323f0a_2,1,0,6.938893903907225e-18,164
17d7ea2f-3906-5090-bd95-2b0723f89dc0_1,1,2,1.6913553890773863e-17,118
17d7ea2f-3906-5090-bd95-2b0723f89dc0_5,2,0,3.816391647148974e-17,118
20c7c9ee-6938-5022-818e-3f8dc88a6b79_5,0,0,8.673617379884032e-19,165
588338dc-73b7-5982-982a-e924d44d967e_6,1,1,-4.336808689942016e-18,72
13c726c9-bfb5-5c93-9cab-2af3c5691409_1,0,1,-6.938893903907225e-18,166
13c726c9-bfb5-5c93-9cab-2af3c5691409_2,1,0,1.387778780781445e-17,166
3a97dc48-ef90-5e95-ade4-0004f5dd8194_1,0,0,0.0,167
3c38e8a4-7324-5c43-b7a7-9438b3fa6d87_2,0,2,0.0,44
3c38e8a4-7324-5c43-b7a7-9438b3fa6d87_8,1,0,1.387778780781445e-17,44
4881e3c6-cab0-595e-9c82-1cd308dbd74e_1,0,1,-8.673617379884032e-19,168
4881e3c6-cab0-595e-9c82-1cd308dbd74e_2,1,0,0.0,168
2491176c-8279-53eb-8db5-f888fe469915_4,1,0,8.673617379884032e-17,21
13ae9b5f-634d-5ba9-8075-b53507644fd7_3,1,0,2.77555756156289e-17,169
1590ef2a-8c42-50ed-a58e-3eddac0c4168_2,3,2,-3.816391647148974e-17,35
5b9d6b53-2afd-5368-8dcb-1cf4eb94a7b5_1,0,0,-3.4694469519536126e-18,170
2acaf432-a7ee-5ac5-9ed9-27907cacaea1_1,0,3,-1.387778780781445e-17,132
2acaf432-a7ee-5ac5-9ed9-27907cacaea1_2,1,0,1.4745149545802854e-17,132
2acaf432-a7ee-5ac5-9ed9-27907cacaea1_3,1,0,1.0408340855860838e-17,132
06e6ddd6-9d30-5875-a0ca-fe4b4763da99_2,0,2,0.0,2
5df8132b-acf5-5706-bad5-ba1f67f244e8_5,4,0,-3.4694469519536126e-18,2
06e6ddd6-9d30-5875-a0ca-fe4b4763da99_5,4,0,-8.456776945386932e-18,2
5387124b-f316-51c2-bc01-622ebcb88db4_1,0,0,-6.938893903907225e-18,171
1acef9cc-ddfd-5116-ab0a-8a008af8186a_7,1,1,-1.387778780781445e-17,2
0dd10532-1ff5-54bc-8fbe-2eb774ba2e52_2,1,2,-3.469446951953613e-17,2
0dd10532-1ff5-54bc-8fbe-2eb774ba2e52_3,1,9,-6.938893903907226e-17,2
0dd10532-1ff5-54bc-8fbe-2eb774ba2e52_4,1,0,-7.025630077706065e-17,2
05afd37e-b223-544b-9eb1-6486f7adac34_2,1,0,0.0,2
56e619fb-5617-5640-8f9e-12fba9d132c5_9,0,0,-6.938893903907225e-18,172
47747c3b-0b77-590e-bff9-79f082eb2754_1,0,1,2.168404344971008e-19,2
47747c3b-0b77-590e-bff9-79f082eb2754_5,3,3,0.0,2
414f61de-1d59-574f-a3c4-cb9cb5050e09_5,1,1,1.387778780781445e-17,2
414f61de-1d59-574f-a3c4-cb9cb5050e09_6,3,0,-3.4694469519536126e-18,2
19d200ca-fb01-5f04-9f17-4e7cff621e08_1,0,3,0.0,121
19d200ca-fb01-5f04-9f17-4e7cff621e08_2,1,1,1.0408340855860838e-17,121
19d200ca-fb01-5f04-9f17-4e7cff621e08_3,1,0,6.938893903907225e-18,121
08102ca6-f1c3-5590-8a22-c1c1d78870dc_5,0,0,1.7347234759768063e-18,173
3a297153-6ae3-5a4f-9c12-c8fc24e63ade_10,1,0,3.1225022567582515e-17,87
473e20cc-f4c6-53b6-b570-8cfcdfeb7773_4,1,0,4.336808689942016e-18,115
254944fb-80e3-5b45-afd5-ec570ba8037c_1,0,1,6.938893903907225e-18,140
254944fb-80e3-5b45-afd5-ec570ba8037c_5,3,0,2.6020852139652095e-18,140
473e20cc-f4c6-53b6-b570-8cfcdfeb7773_6,1,0,-6.938893903907225e-18,115
473e20cc-f4c6-53b6-b570-8cfcdfeb7773_3,1,0,6.938893903907225e-18,115
3c38e8a4-7324-5c43-b7a7-9438b3fa6d87_7,1,0,6.938893903907225e-18,174
05afd37e-b223-544b-9eb1-6486f7adac34_7,0,0,0.0,175
05baf17d-be84-5003-9cc4-90f3ce1c4d1f_8,0,0,-1.084202172485504e-19,176
05afd37e-b223-544b-9eb1-6486f7adac34_3,0,1,0.0,177
05afd37e-b223-544b-9eb1-6486f7adac34_4,1,0,-2.6020852139652095e-18,177
1b78f61f-c8d2-50fe-ae52-9f363df723d7_2,1,1,-2.0816681711721676e-17,5
2458859c-0bf5-5acb-8515-de3ec9198e49_8,0,1,3.4694469519536126e-18,2
2491176c-8279-53eb-8db5-f888fe469915_8,1,0,-2.0816681711721676e-17,2
06e6ddd6-9d30-5875-a0ca-fe4b4763da99_4,0,4,6.938893903907225e-18,2
2ea545c3-51ab-5a9d-9feb-47210a904b89_5,1,2,1.387778780781445e-17,2
49f757a1-4558-5680-bb68-d8a9669c7d5f_1,0,2,8.673617379884032e-19,178
49f757a1-4558-5680-bb68-d8a9669c7d5f_2,1,0,-6.938893903907225e-18,178
49f757a1-4558-5680-bb68-d8a9669c7d5f_5,1,0,2.0816681711721676e-17,178
600b3d23-7444-5e47-a5c2-5909027b5fd9_8,0,0,0.0,179
6aa9a06e-1c24-593f-a081-70764f0b5e54_3,1,1,3.9031278209478144e-18,56
19f7b22e-bbc8-5536-b2fd-49035b599ea4_1,0,1,-8.673617379884032e-19,75
2f911d90-2fb1-5269-b593-5ef52d1f915a_1,0,3,0.0,12
67acee0e-eeeb-571c-bec6-cb04b650004a_2,1,0,-1.2143064331837645e-17,12
595185b8-7a87-5c43-8755-9ecf16d745ba_2,1,0,-6.938893903907225e-18,12
1acef9cc-ddfd-5116-ab0a-8a008af8186a_16,0,2,0.0,2
1acef9cc-ddfd-5116-ab0a-8a008af8186a_13,4,0,0.10764857839887071,2
1acef9cc-ddfd-5116-ab0a-8a008af8186a_14,1,0,1.387778780781445e-17,2
4926d6ca-9663-5121-a335-0f5e94a5d782_2,1,0,0.0,45
4926d6ca-9663-5121-a335-0f5e94a5d782_3,1,0,6.938893903907225e-18,45
4926d6ca-9663-5121-a335-0f5e94a5d782_4,1,0,6.938893903907225e-18,45
4926d6ca-9663-5121-a335-0f5e94a5d782_6,1,0,-6.938893903907225e-18,45
4926d6ca-9663-5121-a335-0f5e94a5d782_7,1,0,-5.204170427930419e-18,45
4926d6ca-9663-5121-a335-0f5e94a5d782_9,1,0,-1.7347234759768063e-18,45
4926d6ca-9663-5121-a335-0f5e94a5d782_14,1,0,-6.938893903907225e-18,45
4926d6ca-9663-5121-a335-0f5e94a5d782_13,1,0,-3.4694469519536126e-18,45
65057428-9217-5ccd-a734-49887a5bde47_2,0,0,0.0,180
17d9e390-4e66-5496-85c6-06f0e9a41e23_10,0,0,0.0,181
3e89d227-cf3b-5ae2-929b-0852067c9f47_5,0,1,-1.387778780781445e-17,2
62f60b41-ad4b-5013-a1c9-9c7ec64ac807_16,1,0,0.10764857839887067,2
62f60b41-ad4b-5013-a1c9-9c7ec64ac807_3,1,2,0.10764857839887067,2
62f60b41-ad4b-5013-a1c9-9c7ec64ac807_4,1,0,0.06084273079063547,2
62f60b41-ad4b-5013-a1c9-9c7ec64ac807_5,1,0,0.06084273079063547,2
66c5f79b-8686-503c-8f1e-4bbc421cf5e1_1,0,5,1.7347234759768063e-18,56
66c5f79b-8686-503c-8f1e-4bbc421cf5e1_9,1,0,0.0,56
66c5f79b-8686-503c-8f1e-4bbc421cf5e1_3,1,0,-7.806255641895629e-18,56
66c5f79b-8686-503c-8f1e-4bbc421cf5e1_4,1,1,-6.938893903907225e-18,56
66c5f79b-8686-503c-8f1e-4bbc421cf5e1_2,1,0,-1.0408340855860838e-17,56
2f1e1fe3-f35c-5c2b-a283-10e842cefd0b_8,0,1,3.4694469519536126e-18,68
2f1e1fe3-f35c-5c2b-a283-10e842cefd0b_5,2,3,-5.724587470723461e-17,68
38a9d72c-b60a-56f2-951e-8808ca877169_2,0,1,3.4694469519536126e-18,182
38a9d72c-b60a-56f2-951e-8808ca877169_1,1,0,8.998878031629682e-18,182
4985d0da-256e-5172-8c5f-0ec156d0a94e_3,0,0,0.0,183
3bc0eada-77fa-518d-a59d-3dc0aeb7b5c1_1,0,2,-3.4694469519536126e-18,184
3bc0eada-77fa-518d-a59d-3dc0aeb7b5c1_2,1,0,-9.540979117872434e-18,184
3bc0eada-77fa-518d-a59d-3dc0aeb7b5c1_3,1,0,-5.204170427930419e-18,184
5d429600-22af-513c-8f9b-c80ae9d1855b_1,0,1,0.0,185
5d429600-22af-513c-8f9b-c80ae9d1855b_2,1,0,2.0816681711721676e-17,185
209ba557-6abd-5675-a7f5-d00945a8aba1_2,2,0,-6.938893903907225e-18,71
34bf0e32-495b-5c5e-adb3-270c2f172f85_1,0,2,-6.938893903907225e-18,186
5e9575b7-70b2-5de1-8252-d6ce3378d585_2,1,0,2.0816681711721676e-17,186
34bf0e32-495b-5c5e-adb3-270c2f172f85_2,1,0,0.0,186
05afd37e-b223-544b-9eb1-6486f7adac34_5,0,3,-6.938893903907225e-18,3
05afd37e-b223-544b-9eb1-6486f7adac34_20,2,0,-5.204170427930419e-18,3
0c506ab9-cf83-57c9-a65b-bc64f94cf77d_6,0,1,-1.0408340855860838e-17,160
0c506ab9-cf83-57c9-a65b-bc64f94cf77d_2,5,2,-6.938893903907226e-17,160
07e2ae41-d8f9-5d40-a472-d7186fc8e7b4_10,0,3,0.0,2
43583591-815e-50e6-8f17-a556c9981551_7,1,0,2.0816681711721676e-17,2
414f61de-1d59-574f-a3c4-cb9cb5050e09_9,1,0,1.2143064331837645e-17,2
38018623-f67a-5a74-867e-0e0cafab73a8_3,1,2,-1.2576745200831845e-17,2
38018623-f67a-5a74-867e-0e0cafab73a8_4,1,0,-2.77555756156289e-17,2
38018623-f67a-5a74-867e-0e0cafab73a8_5,2,0,-3.9898639947466545e-17,2
17bb7747-41d1-5d00-aa3b-393dfa0d64d1_2,1,0,-2.8622937353617305e-17,139
5093e40c-1770-54dc-b4a3-c298b7d1ea72_3,0,0,0.0,187
11bcb6eb-d01b-5dfa-b663-31d059d0c1be_6,1,1,6.938893903907225e-18,2
14a4c38b-558f-5658-a87f-bd0d5b4acdcb_8,0,0,3.4694469519536126e-18,188
11bcb6eb-d01b-5dfa-b663-31d059d0c1be_8,3,0,1.387778780781445e-17,2
11bcb6eb-d01b-5dfa-b663-31d059d0c1be_3,1,0,-6.938893903907225e-18,2
11bcb6eb-d01b-5dfa-b663-31d059d0c1be_4,1,0,0.0,2
11bcb6eb-d01b-5dfa-b663-31d059d0c1be_13,1,0,3.4694469519536126e-18,2
11bcb6eb-d01b-5dfa-b663-31d059d0c1be_15,1,0,3.4694469519536126e-18,2
11bcb6eb-d01b-5dfa-b663-31d059d0c1be_11,1,0,-6.938893903907225e-18,2
11bcb6eb-d01b-5dfa-b663-31d059d0c1be_17,1,0,-6.938893903907225e-18,2
0e539e66-09b7-594d-9935-6c06e4830a39_2,1,0,-1.7347234759768063e-18,2
0e539e66-09b7-594d-9935-6c06e4830a39_5,1,0,0.0,2
0e539e66-09b7-594d-9935-6c06e4830a39_7,1,1,0.0,2
0e539e66-09b7-594d-9935-6c06e4830a39_9,1,0,3.4694469519536126e-18,2
1dc22517-2fa8-5af4-b5fc-0a49e1aabd8c_3,1,2,-8.23993651088983e-17,2
5a709b71-8432-508d-8447-29b8663bd364_3,1,0,-9.020562075079393e-17,2
1dc22517-2fa8-5af4-b5fc-0a49e1aabd8c_4,1,0,-1.110223024625156e-16,2
6aa9a06e-1c24-593f-a081-70764f0b5e54_1,1,2,-1.0625181290357939e-17,56
1bacd38b-128a-51b7-b1e1-26e8346c8916_2,0,2,1.7347234759768063e-18,72
588338dc-73b7-5982-982a-e924d44d967e_17,1,0,0.0,72
3d598bdf-8531-5fd6-bdac-8f9b1def5873_12,0,0,6.938893903907225e-18,189
4c797ad8-3bae-566d-b661-baacd56dd75a_8,1,1,2.77555756156289e-17,2
4c797ad8-3bae-566d-b661-baacd56dd75a_9,1,1,2.428612866367529e-17,2
34bf0e32-495b-5c5e-adb3-270c2f172f85_6,0,1,3.4694469519536126e-18,190
34bf0e32-495b-5c5e-adb3-270c2f172f85_7,1,0,-6.938893903907225e-18,190
6aa5730f-81e3-5c26-96e3-e316cf538fce_6,0,1,0.0,86
05afd37e-b223-544b-9eb1-6486f7adac34_16,0,0,0.0,191
088ef5bb-0bce-5f64-a0d8-917051294b79_2,0,1,0.0,5
088ef5bb-0bce-5f64-a0d8-917051294b79_1,1,1,1.387778780781445e-17,5
62f60b41-ad4b-5013-a1c9-9c7ec64ac807_15,1,0,0.10764857839887072,2
0906897e-54f0-50b4-ac7a-e7171320c8de_7,0,0,8.673617379884032e-19,192
219fd624-e658-5779-98e3-915f79609232_2,0,1,0.0,2
209ba557-6abd-5675-a7f5-d00945a8aba1_3,0,2,3.4694469519536126e-18,71
2d0e0ba4-6560-5aa8-9f92-aa4587efeb70_1,2,0,1.7347234759768063e-18,71
17903128-02fa-51c7-ac85-f58cf610776c_5,1,3,2.77555756156289e-17,68
2d1acfd1-b2ca-521f-b830-f4fa85aa2472_4,1,0,2.77555756156289e-17,68
2d1acfd1-b2ca-521f-b830-f4fa85aa2472_5,1,0,1.908195823574487e-17,68
20f41221-4642-58ba-a905-e21f4e304e8f_1,0,0,0.0,193
4a221c75-da3d-5244-85d8-7a9bcb80e659_3,0,1,-6.938893903907225e-18,5
2491176c-8279-53eb-8db5-f888fe469915_1,0,1,0.0,21
51a2fec3-6e5f-503e-ad29-d30361f516df_6,1,0,-2.77555756156289e-17,2
4bc08d84-12d3-59e7-9982-74d26176a4a4_5,0,0,6.938893903907225e-18,194
336e8283-3200-5794-8342-4660a9cf3704_3,0,0,0.0,195
0349d9cd-2708-5576-bbb9-b76b9a8ee032_1,0,2,0.0,91
473e20cc-f4c6-53b6-b570-8cfcdfeb7773_1,0,9,1.7347234759768063e-18,115
473e20cc-f4c6-53b6-b570-8cfcdfeb7773_7,1,0,6.938893903907225e-18,115
473e20cc-f4c6-53b6-b570-8cfcdfeb7773_8,1,0,6.0715321659188225e-18,115
473e20cc-f4c6-53b6-b570-8cfcdfeb7773_9,1,0,0.0,115
473e20cc-f4c6-53b6-b570-8cfcdfeb7773_10,1,0,6.938893903907225e-18,115
683fcdec-a977-5367-8583-1828acabc83a_5,0,3,2.168404344971008e-19,15
683fcdec-a977-5367-8583-1828acabc83a_3,3,4,-2.0816681711721676e-17,15
683fcdec-a977-5367-8583-1828acabc83a_12,1,2,-8.673617379884032e-19,15
683fcdec-a977-5367-8583-1828acabc83a_11,2,0,-3.816391647148974e-17,15
2c857626-a293-572b-9598-af93a7a99263_1,0,0,-6.938893903907225e-18,196
3c38e8a4-7324-5c43-b7a7-9438b3fa6d87_6,1,0,1.387778780781445e-17,174
05baf17d-be84-5003-9cc4-90f3ce1c4d1f_2,0,16,-6.938893903907225e-18,2
5285287c-3372-5e34-a3f5-65739fa845d9_6,2,3,2.0816681711721676e-17,2
05baf17d-be84-5003-9cc4-90f3ce1c4d1f_1,1,0,1.387778780781445e-17,2
05baf17d-be84-5003-9cc4-90f3ce1c4d1f_3,1,17,2.77555756156289e-17,2
13c726c9-bfb5-5c93-9cab-2af3c5691409_3,1,1,1.387778780781445e-17,2
5557ea54-5c08-5e8d-b8eb-862a028ec731_4,3,0,-1.2143064331837645e-17,2
5557ea54-5c08-5e8d-b8eb-862a028ec731_5,2,0,3.469446951953613e-17,2
6990840f-60f0-5546-b6c0-065346acf673_3,2,0,6.938893903907225e-18,2
25e7732a-2d2b-5203-bbcd-249b9b34e8d5_2,1,0,1.387778780781445e-17,2
25e7732a-2d2b-5203-bbcd-249b9b34e8d5_3,1,0,1.4745149545802854e-17,2
25e7732a-2d2b-5203-bbcd-249b9b34e8d5_5,3,0,3.556183125752453e-17,2
25e7732a-2d2b-5203-bbcd-249b9b34e8d5_6,1,0,1.387778780781445e-17,2
5a709b71-8432-508d-8447-29b8663bd364_1,2,0,2.428612866367529e-17,2
5a709b71-8432-508d-8447-29b8663bd364_2,1,0,1.7347234759768065e-17,2
12f48bce-8439-5222-b43c-fbb985a663e0_8,1,1,-1.4745149545802854e-17,2
12f48bce-8439-5222-b43c-fbb985a663e0_9,2,0,-5.811323644522301e-17,2
3c38e8a4-7324-5c43-b7a7-9438b3fa6d87_5,1,0,1.387778780781445e-17,174
62f60b41-ad4b-5013-a1c9-9c7ec64ac807_2,1,1,0.10764857839887067,2
44201cb5-7f34-5c2e-bb43-84f5baa07e56_5,1,0,-7.979727989493309e-17,2
31e0bfe7-2317-5d46-9a67-297fcb3bead1_11,1,0,0.0,197
0c506ab9-cf83-57c9-a65b-bc64f94cf77d_4,1,3,-7.632783294297948e-17,160
0c506ab9-cf83-57c9-a65b-bc64f94cf77d_5,1,0,-7.632783294297948e-17,160
51cbf9c9-f3dc-501e-8669-6e914e5bad98_1,0,4,3.4694469519536126e-18,198
51cbf9c9-f3dc-501e-8669-6e914e5bad98_3,1,1,-5.204170427930419e-18,198
51cbf9c9-f3dc-501e-8669-6e914e5bad98_4,1,0,0.0,198
51cbf9c9-f3dc-501e-8669-6e914e5bad98_5,1,0,-5.204170427930419e-18,198
51cbf9c9-f3dc-501e-8669-6e914e5bad98_6,1,0,-2.0816681711721676e-17,198
05afd37e-b223-544b-9eb1-6486f7adac34_1,0,7,-1.7347234759768063e-18,2
4a2a7a8b-1c0a-5c62-a609-153deb83060b_2,2,0,-8.500145032286351e-17,2
4a2a7a8b-1c0a-5c62-a609-153deb83060b_3,1,0,-3.4694469519536126e-18,2
4a2a7a8b-1c0a-5c62-a609-153deb83060b_4,1,0,-6.0715321659188225e-18,2
600b3d23-7444-5e47-a5c2-5909027b5fd9_14,2,1,-1.387778780781445e-17,2
2ea545c3-51ab-5a9d-9feb-47210a904b89_7,1,0,-5.204170427930419e-18,2
2ea545c3-51ab-5a9d-9feb-47210a904b89_1,4,0,-2.77555756156289e-17,2
0906897e-54f0-50b4-ac7a-e7171320c8de_3,0,0,6.938893903907225e-18,199
64805170-1c00-54ef-b324-68f7ba808de4_4,1,1,1.0408340855860838e-17,200
64805170-1c00-54ef-b324-68f7ba808de4_2,1,0,1.387778780781445e-17,200
145bb9ef-6caa-50e6-8f1b-fbd167835790_1,0,5,3.4694469519536126e-18,69
145bb9ef-6caa-50e6-8f1b-fbd167835790_3,1,0,-1.2143064331837645e-17,69
145bb9ef-6caa-50e6-8f1b-fbd167835790_4,1,0,-1.0408340855860838e-17,69
145bb9ef-6caa-50e6-8f1b-fbd167835790_6,1,0,-6.938893903907225e-18,69
271c9721-2c07-5518-aee8-75ff8cc039b0_14,0,1,0.0,2
39e78bdb-813f-5e4e-84d5-7882aaea4c08_4,0,1,-3.4694469519536126e-18,201
39e78bdb-813f-5e4e-84d5-7882aaea4c08_6,2,0,5.177065373618281e-18,201
271c9721-2c07-5518-aee8-75ff8cc039b0_8,0,1,-3.4694469519536126e-18,2
114ccf3b-7c66-54b7-b4f7-4fe333e1dda8_6,0,2,0.0,68
114ccf3b-7c66-54b7-b4f7-4fe333e1dda8_7,1,0,5.204170427930419e-18,68
114ccf3b-7c66-54b7-b4f7-4fe333e1dda8_4,2,0,-1.7347234759768063e-18,68
13c726c9-bfb5-5c93-9cab-2af3c5691409_4,1,3,1.5612511283791258e-17,2
600b3d23-7444-5e47-a5c2-5909027b5fd9_3,0,1,-6.938893903907225e-18,202
600b3d23-7444-5e47-a5c2-5909027b5fd9_4,1,0,-1.9949319973733272e-17,202
295ae4b3-32fa-5d3f-87c0-b40a9c4f751e_2,0,2,0.0,2
295ae4b3-32fa-5d3f-87c0-b40a9c4f751e_4,3,1,1.387778780781445e-17,2
3f86b454-4d7e-5ddc-9692-d3ca51b2127b_6,1,0,0.0,2
51a2fec3-6e5f-503e-ad29-d30361f516df_9,1,1,-7.285838599102586e-17,2
3d598bdf-8531-5fd6-bdac-8f9b1def5873_3,0,0,0.0,203
3f86b454-4d7e-5ddc-9692-d3ca51b2127b_1,0,1,-6.938893903907225e-18,204
3f86b454-4d7e-5ddc-9692-d3ca51b2127b_74,1,0,-8.673617379884032e-18,204
0e194beb-d2b1-584c-8ccc-be828c361996_3,0,1,1.7347234759768063e-18,35
4e27339a-09d5-5613-a3a3-ffe39262c421_3,1,0,1.387778780781445e-17,205
08102ca6-f1c3-5590-8a22-c1c1d78870dc_7,0,2,0.0,206
08102ca6-f1c3-5590-8a22-c1c1d78870dc_8,1,0,1.7347234759768065e-17,206
08102ca6-f1c3-5590-8a22-c1c1d78870dc_9,1,0,2.0816681711721676e-17,206
333372e6-a8ab-57cc-924e-6418db86e8d2_5,1,0,-1.2143064331837645e-17,111
07f4f9a9-8a39-57e0-9a31-5a7b141f1d19_2,1,0,6.938893903907225e-18,207
4798a06e-7585-5377-afcf-ed1430bae3ce_1,0,0,0.0,208
0e539e66-09b7-594d-9935-6c06e4830a39_3,0,1,6.938893903907225e-18,2
28412cde-fcc0-5a68-98e0-6d4819bc85e3_3,1,0,-6.938893903907225e-18,2
0400c828-c2a7-5021-8bae-1aadf3206e21_4,1,0,-1.0408340855860838e-17,95
3810e19d-6222-55d2-8fcc-2a819c628247_4,0,1,1.7347234759768063e-18,79
5e323475-9877-5947-bc4d-e36a3c243c57_4,2,0,3.1225022567582515e-17,110
5fedd7cb-31b8-509f-a76e-da7365398732_2,0,0,0.0,209
030a9194-0cdb-5c7a-a128-9bc48417939e_2,1,0,-8.23993651088983e-18,2
3c38e8a4-7324-5c43-b7a7-9438b3fa6d87_4,0,3,6.938893903907225e-18,174
69ac05ed-3c3e-5096-83a5-167af37fcf66_2,1,0,-6.938893903907225e-18,2
5285287c-3372-5e34-a3f5-65739fa845d9_7,1,1,1.3010426069826047e-17,2
5285287c-3372-5e34-a3f5-65739fa845d9_2,1,0,2.6454533008646296e-17,2
35d602a0-40c1-5854-b5e4-9e51c883e0f8_4,1,0,0.09523090335289049,2
0e4b3e1a-2df8-5087-b731-4808bd412fb8_1,1,4,2.0816681711721676e-17,2
62029dbe-ad4e-50be-bc7e-f4c3671ccfed_4,1,0,8.673617379884032e-18,2
0e4b3e1a-2df8-5087-b731-4808bd412fb8_2,1,2,-3.4694469519536126e-18,2
0e4b3e1a-2df8-5087-b731-4808bd412fb8_3,1,0,6.938893903907225e-18,2
34bf0e32-495b-5c5e-adb3-270c2f172f85_4,1,0,3.4694469519536126e-18,2
65057428-9217-5ccd-a734-49887a5bde47_7,0,0,0.0,210
0007ed21-eb78-597d-9558-9dfa4f75ed3e_1,0,1,-6.938893903907225e-18,116
2f911d90-2fb1-5269-b593-5ef52d1f915a_3,0,0,6.938893903907225e-18,211
62029dbe-ad4e-50be-bc7e-f4c3671ccfed_1,0,2,8.673617379884032e-19,212
62029dbe-ad4e-50be-bc7e-f4c3671ccfed_2,1,0,-1.387778780781445e-17,212
62029dbe-ad4e-50be-bc7e-f4c3671ccfed_3,1,0,-3.4694469519536126e-18,212
588338dc-73b7-5982-982a-e924d44d967e_1,0,2,-3.4694469519536126e-18,72
13c7537b-6011-5541-a3fc-f72825d13d90_1,0,1,-1.7347234759768063e-18,34
6466767a-2bdd-58af-a41b-d3182eabfd1c_1,0,3,2.168404344971008e-19,2
6466767a-2bdd-58af-a41b-d3182eabfd1c_3,2,0,1.7347234759768065e-17,2
6466767a-2bdd-58af-a41b-d3182eabfd1c_4,2,0,2.0816681711721676e-17,2
6466767a-2bdd-58af-a41b-d3182eabfd1c_5,2,0,2.0816681711721676e-17,2
3aebc12e-3bba-5042-8a6a-fa5eaa8ebd3b_1,0,2,0.0,213
3aebc12e-3bba-5042-8a6a-fa5eaa8ebd3b_2,1,1,-6.938893903907225e-18,213
3aebc12e-3bba-5042-8a6a-fa5eaa8ebd3b_5,2,0,-2.0816681711721676e-17,213
27e38b7f-4eaa-5772-bad9-9034e4d31a89_1,0,0,3.4694469519536126e-18,214
1acef9cc-ddfd-5116-ab0a-8a008af8186a_9,1,1,-2.0816681711721676e-17,2
0e194beb-d2b1-584c-8ccc-be828c361996_4,0,1,0.0,35
42d71370-b63e-5ce1-9ac1-cec3d5095167_5,1,0,4.683753385137377e-17,152
0fd99af2-9c98-5af2-8774-35e3e360b9ef_1,0,1,3.4694469519536126e-18,215
0fd99af2-9c98-5af2-8774-35e3e360b9ef_2,1,2,6.938893903907225e-18,215
31455daa-7058-5a72-9531-bfe5b5aee0f1_6,0,1,-3.4694469519536126e-18,2
1acef9cc-ddfd-5116-ab0a-8a008af8186a_5,0,5,-3.4694469519536126e-18,2
1acef9cc-ddfd-5116-ab0a-8a008af8186a_2,1,0,-8.673617379884032e-18,2
1fa0238c-ec1f-50e3-9ad7-c7a54d9343f8_5,1,0,2.0816681711721676e-17,3
0718b483-1cf6-5321-a66b-e7a3c21dfd9c_4,1,0,-4.662069341687667e-17,2
5dd2c50e-3390-5ee6-bed4-b41996483a03_3,0,1,-3.4694469519536126e-18,216
5dd2c50e-3390-5ee6-bed4-b41996483a03_4,1,0,-1.2143064331837645e-17,216
38018623-f67a-5a74-867e-0e0cafab73a8_8,0,0,-6.938893903907225e-18,217
05afd37e-b223-544b-9eb1-6486f7adac34_13,1,1,-9.020562075079393e-17,2
05afd37e-b223-544b-9eb1-6486f7adac34_14,1,15,-1.2143064331837645e-16,2
61ffa459-dd61-5435-b2df-a31458cdde43_1,0,1,3.4694469519536126e-18,150
23b6a8da-5d1e-5a7a-89e9-29c5d29b0837_2,1,0,1.387778780781445e-17,218
1efeda5a-c59d-5d9a-843b-368e601eb24b_4,0,2,6.938893903907225e-18,129
1efeda5a-c59d-5d9a-843b-368e601eb24b_2,4,1,-1.387778780781445e-17,129
21ddbbee-38d7-50e1-86bd-23d93db8c120_2,1,0,-6.938893903907225e-18,219
588338dc-73b7-5982-982a-e924d44d967e_8,0,2,0.0,72
588338dc-73b7-5982-982a-e924d44d967e_2,1,0,-1.5612511283791258e-17,72
388ecd20-3886-51da-bce2-1dee4a057f88_4,0,0,-1.7347234759768063e-18,220
64805170-1c00-54ef-b324-68f7ba808de4_3,1,0,0.0,200
2c2ddd49-67d3-5429-8b05-5871eccefede_5,0,0,3.4694469519536126e-18,221
694cd904-6a66-56d9-b8d1-63c765cfec65_1,0,2,-3.4694469519536126e-18,24
694cd904-6a66-56d9-b8d1-63c765cfec65_3,1,0,-9.540979117872434e-18,24
016965b7-2511-5a9b-adb1-f5b9415c6903_5,0,1,1.387778780781445e-17,67
0906897e-54f0-50b4-ac7a-e7171320c8de_8,0,1,0.0,144
61c52268-0c68-559e-b6fd-dc2f4c3f4d02_2,0,1,0.0,3
40a6f598-893f-5a92-8606-9cfa0a9e4437_4,1,0,6.938893903907226e-17,67
56e619fb-5617-5640-8f9e-12fba9d132c5_10,2,0,3.035766082959411e-17,2
6af17e35-f9b1-5b49-93a9-9b42140b6126_1,1,1,2.6888213877640498e-17,2
6af17e35-f9b1-5b49-93a9-9b42140b6126_3,2,0,-2.77555756156289e-17,2
56e619fb-5617-5640-8f9e-12fba9d132c5_2,1,3,1.3010426069826047e-17,2
56e619fb-5617-5640-8f9e-12fba9d132c5_3,3,3,3.469446951953613e-17,2
56e619fb-5617-5640-8f9e-12fba9d132c5_4,1,0,2.168404344971008e-17,2
